file_id,emotion,label,mfcc_path,spec_path
OAF_calm_ps,ps,0,data\processed\tess\features\OAF_calm_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_calm_ps_spec.npy
OAF_came_ps,ps,0,data\processed\tess\features\OAF_came_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_came_ps_spec.npy
OAF_cause_ps,ps,0,data\processed\tess\features\OAF_cause_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_cause_ps_spec.npy
OAF_chain_ps,ps,0,data\processed\tess\features\OAF_chain_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_chain_ps_spec.npy
OAF_chair_ps,ps,0,data\processed\tess\features\OAF_chair_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_chair_ps_spec.npy
OAF_chalk_ps,ps,0,data\processed\tess\features\OAF_chalk_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_chalk_ps_spec.npy
OAF_chat_ps,ps,0,data\processed\tess\features\OAF_chat_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_chat_ps_spec.npy
OAF_check_ps,ps,0,data\processed\tess\features\OAF_check_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_check_ps_spec.npy
OAF_cheek_ps,ps,0,data\processed\tess\features\OAF_cheek_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_cheek_ps_spec.npy
OAF_chief_ps,ps,0,data\processed\tess\features\OAF_chief_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_chief_ps_spec.npy
OAF_choice_ps,ps,0,data\processed\tess\features\OAF_choice_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_choice_ps_spec.npy
OAF_cool_ps,ps,0,data\processed\tess\features\OAF_cool_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_cool_ps_spec.npy
OAF_dab_ps,ps,0,data\processed\tess\features\OAF_dab_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_dab_ps_spec.npy
OAF_date_ps,ps,0,data\processed\tess\features\OAF_date_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_date_ps_spec.npy
OAF_dead_ps,ps,0,data\processed\tess\features\OAF_dead_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_dead_ps_spec.npy
OAF_death_ps,ps,0,data\processed\tess\features\OAF_death_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_death_ps_spec.npy
OAF_deep_ps,ps,0,data\processed\tess\features\OAF_deep_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_deep_ps_spec.npy
OAF_dime_ps,ps,0,data\processed\tess\features\OAF_dime_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_dime_ps_spec.npy
OAF_dip_ps,ps,0,data\processed\tess\features\OAF_dip_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_dip_ps_spec.npy
OAF_ditch_ps,ps,0,data\processed\tess\features\OAF_ditch_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_ditch_ps_spec.npy
OAF_dodge_ps,ps,0,data\processed\tess\features\OAF_dodge_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_dodge_ps_spec.npy
OAF_dog_ps,ps,0,data\processed\tess\features\OAF_dog_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_dog_ps_spec.npy
OAF_doll_ps,ps,0,data\processed\tess\features\OAF_doll_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_doll_ps_spec.npy
OAF_door_ps,ps,0,data\processed\tess\features\OAF_door_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_door_ps_spec.npy
OAF_fail_ps,ps,0,data\processed\tess\features\OAF_fail_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_fail_ps_spec.npy
OAF_fall_ps,ps,0,data\processed\tess\features\OAF_fall_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_fall_ps_spec.npy
OAF_far_ps,ps,0,data\processed\tess\features\OAF_far_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_far_ps_spec.npy
OAF_fat_ps,ps,0,data\processed\tess\features\OAF_fat_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_fat_ps_spec.npy
OAF_fit_ps,ps,0,data\processed\tess\features\OAF_fit_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_fit_ps_spec.npy
OAF_five_ps,ps,0,data\processed\tess\features\OAF_five_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_five_ps_spec.npy
OAF_food_ps,ps,0,data\processed\tess\features\OAF_food_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_food_ps_spec.npy
OAF_gap_ps,ps,0,data\processed\tess\features\OAF_gap_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_gap_ps_spec.npy
OAF_gas_ps,ps,0,data\processed\tess\features\OAF_gas_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_gas_ps_spec.npy
OAF_gaze_ps,ps,0,data\processed\tess\features\OAF_gaze_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_gaze_ps_spec.npy
OAF_germ_ps,ps,0,data\processed\tess\features\OAF_germ_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_germ_ps_spec.npy
OAF_get_ps,ps,0,data\processed\tess\features\OAF_get_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_get_ps_spec.npy
OAF_gin_ps,ps,0,data\processed\tess\features\OAF_gin_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_gin_ps_spec.npy
OAF_goal_ps,ps,0,data\processed\tess\features\OAF_goal_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_goal_ps_spec.npy
OAF_good_ps,ps,0,data\processed\tess\features\OAF_good_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_good_ps_spec.npy
OAF_goose_ps,ps,0,data\processed\tess\features\OAF_goose_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_goose_ps_spec.npy
OAF_gun_ps,ps,0,data\processed\tess\features\OAF_gun_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_gun_ps_spec.npy
OAF_half_ps,ps,0,data\processed\tess\features\OAF_half_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_half_ps_spec.npy
OAF_hall_ps,ps,0,data\processed\tess\features\OAF_hall_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_hall_ps_spec.npy
OAF_hash_ps,ps,0,data\processed\tess\features\OAF_hash_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_hash_ps_spec.npy
OAF_hate_ps,ps,0,data\processed\tess\features\OAF_hate_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_hate_ps_spec.npy
OAF_have_ps,ps,0,data\processed\tess\features\OAF_have_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_have_ps_spec.npy
OAF_haze_ps,ps,0,data\processed\tess\features\OAF_haze_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_haze_ps_spec.npy
OAF_hire_ps,ps,0,data\processed\tess\features\OAF_hire_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_hire_ps_spec.npy
OAF_hit_ps,ps,0,data\processed\tess\features\OAF_hit_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_hit_ps_spec.npy
OAF_hole_ps,ps,0,data\processed\tess\features\OAF_hole_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_hole_ps_spec.npy
OAF_home_ps,ps,0,data\processed\tess\features\OAF_home_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_home_ps_spec.npy
OAF_hurl_ps,ps,0,data\processed\tess\features\OAF_hurl_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_hurl_ps_spec.npy
OAF_hush_ps,ps,0,data\processed\tess\features\OAF_hush_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_hush_ps_spec.npy
OAF_jail_ps,ps,0,data\processed\tess\features\OAF_jail_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_jail_ps_spec.npy
OAF_jar_ps,ps,0,data\processed\tess\features\OAF_jar_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_jar_ps_spec.npy
OAF_join_ps,ps,0,data\processed\tess\features\OAF_join_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_join_ps_spec.npy
OAF_judge_ps,ps,0,data\processed\tess\features\OAF_judge_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_judge_ps_spec.npy
OAF_jug_ps,ps,0,data\processed\tess\features\OAF_jug_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_jug_ps_spec.npy
OAF_juice_ps,ps,0,data\processed\tess\features\OAF_juice_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_juice_ps_spec.npy
OAF_keen_ps,ps,0,data\processed\tess\features\OAF_keen_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_keen_ps_spec.npy
OAF_keep_ps,ps,0,data\processed\tess\features\OAF_keep_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_keep_ps_spec.npy
OAF_keg_ps,ps,0,data\processed\tess\features\OAF_keg_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_keg_ps_spec.npy
OAF_kick_ps,ps,0,data\processed\tess\features\OAF_kick_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_kick_ps_spec.npy
OAF_kill_ps,ps,0,data\processed\tess\features\OAF_kill_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_kill_ps_spec.npy
OAF_king_ps,ps,0,data\processed\tess\features\OAF_king_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_king_ps_spec.npy
OAF_kite_ps,ps,0,data\processed\tess\features\OAF_kite_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_kite_ps_spec.npy
OAF_knock_ps,ps,0,data\processed\tess\features\OAF_knock_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_knock_ps_spec.npy
OAF_late_ps,ps,0,data\processed\tess\features\OAF_late_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_late_ps_spec.npy
OAF_laud_ps,ps,0,data\processed\tess\features\OAF_laud_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_laud_ps_spec.npy
OAF_lean_ps,ps,0,data\processed\tess\features\OAF_lean_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_lean_ps_spec.npy
OAF_learn_ps,ps,0,data\processed\tess\features\OAF_learn_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_learn_ps_spec.npy
OAF_lease_ps,ps,0,data\processed\tess\features\OAF_lease_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_lease_ps_spec.npy
OAF_lid_ps,ps,0,data\processed\tess\features\OAF_lid_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_lid_ps_spec.npy
OAF_life_ps,ps,0,data\processed\tess\features\OAF_life_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_life_ps_spec.npy
OAF_limb_ps,ps,0,data\processed\tess\features\OAF_limb_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_limb_ps_spec.npy
OAF_live_ps,ps,0,data\processed\tess\features\OAF_live_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_live_ps_spec.npy
OAF_loaf_ps,ps,0,data\processed\tess\features\OAF_loaf_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_loaf_ps_spec.npy
OAF_long_ps,ps,0,data\processed\tess\features\OAF_long_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_long_ps_spec.npy
OAF_lore_ps,ps,0,data\processed\tess\features\OAF_lore_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_lore_ps_spec.npy
OAF_lose_ps,ps,0,data\processed\tess\features\OAF_lose_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_lose_ps_spec.npy
OAF_lot_ps,ps,0,data\processed\tess\features\OAF_lot_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_lot_ps_spec.npy
OAF_love_ps,ps,0,data\processed\tess\features\OAF_love_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_love_ps_spec.npy
OAF_luck_ps,ps,0,data\processed\tess\features\OAF_luck_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_luck_ps_spec.npy
OAF_make_ps,ps,0,data\processed\tess\features\OAF_make_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_make_ps_spec.npy
OAF_match_ps,ps,0,data\processed\tess\features\OAF_match_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_match_ps_spec.npy
OAF_merge_ps,ps,0,data\processed\tess\features\OAF_merge_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_merge_ps_spec.npy
OAF_mess_ps,ps,0,data\processed\tess\features\OAF_mess_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_mess_ps_spec.npy
OAF_met_ps,ps,0,data\processed\tess\features\OAF_met_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_met_ps_spec.npy
OAF_mill_ps,ps,0,data\processed\tess\features\OAF_mill_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_mill_ps_spec.npy
OAF_mob_ps,ps,0,data\processed\tess\features\OAF_mob_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_mob_ps_spec.npy
OAF_mode_ps,ps,0,data\processed\tess\features\OAF_mode_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_mode_ps_spec.npy
OAF_mood_ps,ps,0,data\processed\tess\features\OAF_mood_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_mood_ps_spec.npy
OAF_moon_ps,ps,0,data\processed\tess\features\OAF_moon_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_moon_ps_spec.npy
OAF_mop_ps,ps,0,data\processed\tess\features\OAF_mop_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_mop_ps_spec.npy
OAF_mouse_ps,ps,0,data\processed\tess\features\OAF_mouse_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_mouse_ps_spec.npy
OAF_nag_ps,ps,0,data\processed\tess\features\OAF_nag_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_nag_ps_spec.npy
OAF_name_ps,ps,0,data\processed\tess\features\OAF_name_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_name_ps_spec.npy
OAF_near_ps,ps,0,data\processed\tess\features\OAF_near_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_near_ps_spec.npy
OAF_neat_ps,ps,0,data\processed\tess\features\OAF_neat_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_neat_ps_spec.npy
OAF_nice_ps,ps,0,data\processed\tess\features\OAF_nice_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_nice_ps_spec.npy
OAF_note_ps,ps,0,data\processed\tess\features\OAF_note_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_note_ps_spec.npy
OAF_numb_ps,ps,0,data\processed\tess\features\OAF_numb_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_numb_ps_spec.npy
OAF_pad_ps,ps,0,data\processed\tess\features\OAF_pad_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_pad_ps_spec.npy
OAF_page_ps,ps,0,data\processed\tess\features\OAF_page_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_page_ps_spec.npy
OAF_pain_ps,ps,0,data\processed\tess\features\OAF_pain_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_pain_ps_spec.npy
OAF_pass_ps,ps,0,data\processed\tess\features\OAF_pass_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_pass_ps_spec.npy
OAF_pearl_ps,ps,0,data\processed\tess\features\OAF_pearl_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_pearl_ps_spec.npy
OAF_peg_ps,ps,0,data\processed\tess\features\OAF_peg_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_peg_ps_spec.npy
OAF_perch_ps,ps,0,data\processed\tess\features\OAF_perch_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_perch_ps_spec.npy
OAF_phone_ps,ps,0,data\processed\tess\features\OAF_phone_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_phone_ps_spec.npy
OAF_pick_ps,ps,0,data\processed\tess\features\OAF_pick_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_pick_ps_spec.npy
OAF_pike_ps,ps,0,data\processed\tess\features\OAF_pike_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_pike_ps_spec.npy
OAF_pole_ps,ps,0,data\processed\tess\features\OAF_pole_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_pole_ps_spec.npy
OAF_pool_ps,ps,0,data\processed\tess\features\OAF_pool_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_pool_ps_spec.npy
OAF_puff_ps,ps,0,data\processed\tess\features\OAF_puff_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_puff_ps_spec.npy
OAF_rag_ps,ps,0,data\processed\tess\features\OAF_rag_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_rag_ps_spec.npy
OAF_raid_ps,ps,0,data\processed\tess\features\OAF_raid_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_raid_ps_spec.npy
OAF_rain_ps,ps,0,data\processed\tess\features\OAF_rain_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_rain_ps_spec.npy
OAF_raise_ps,ps,0,data\processed\tess\features\OAF_raise_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_raise_ps_spec.npy
OAF_rat_ps,ps,0,data\processed\tess\features\OAF_rat_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_rat_ps_spec.npy
OAF_reach_ps,ps,0,data\processed\tess\features\OAF_reach_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_reach_ps_spec.npy
OAF_read_ps,ps,0,data\processed\tess\features\OAF_read_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_read_ps_spec.npy
OAF_red_ps,ps,0,data\processed\tess\features\OAF_red_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_red_ps_spec.npy
OAF_ring_ps,ps,0,data\processed\tess\features\OAF_ring_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_ring_ps_spec.npy
OAF_ripe_ps,ps,0,data\processed\tess\features\OAF_ripe_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_ripe_ps_spec.npy
OAF_road_ps,ps,0,data\processed\tess\features\OAF_road_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_road_ps_spec.npy
OAF_room_ps,ps,0,data\processed\tess\features\OAF_room_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_room_ps_spec.npy
OAF_rose_ps,ps,0,data\processed\tess\features\OAF_rose_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_rose_ps_spec.npy
OAF_rot_ps,ps,0,data\processed\tess\features\OAF_rot_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_rot_ps_spec.npy
OAF_rough_ps,ps,0,data\processed\tess\features\OAF_rough_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_rough_ps_spec.npy
OAF_rush_ps,ps,0,data\processed\tess\features\OAF_rush_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_rush_ps_spec.npy
OAF_said_ps,ps,0,data\processed\tess\features\OAF_said_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_said_ps_spec.npy
OAF_sail_ps,ps,0,data\processed\tess\features\OAF_sail_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_sail_ps_spec.npy
OAF_search_ps,ps,0,data\processed\tess\features\OAF_search_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_search_ps_spec.npy
OAF_seize_ps,ps,0,data\processed\tess\features\OAF_seize_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_seize_ps_spec.npy
OAF_sell_ps,ps,0,data\processed\tess\features\OAF_sell_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_sell_ps_spec.npy
OAF_shack_ps,ps,0,data\processed\tess\features\OAF_shack_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_shack_ps_spec.npy
OAF_shall_ps,ps,0,data\processed\tess\features\OAF_shall_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_shall_ps_spec.npy
OAF_shawl_ps,ps,0,data\processed\tess\features\OAF_shawl_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_shawl_ps_spec.npy
OAF_sheep_ps,ps,0,data\processed\tess\features\OAF_sheep_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_sheep_ps_spec.npy
OAF_shirt_ps,ps,0,data\processed\tess\features\OAF_shirt_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_shirt_ps_spec.npy
OAF_should_ps,ps,0,data\processed\tess\features\OAF_should_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_should_ps_spec.npy
OAF_shout_ps,ps,0,data\processed\tess\features\OAF_shout_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_shout_ps_spec.npy
OAF_size_ps,ps,0,data\processed\tess\features\OAF_size_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_size_ps_spec.npy
OAF_soap_ps,ps,0,data\processed\tess\features\OAF_soap_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_soap_ps_spec.npy
OAF_soup_ps,ps,0,data\processed\tess\features\OAF_soup_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_soup_ps_spec.npy
OAF_sour_ps,ps,0,data\processed\tess\features\OAF_sour_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_sour_ps_spec.npy
OAF_south_ps,ps,0,data\processed\tess\features\OAF_south_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_south_ps_spec.npy
OAF_sub_ps,ps,0,data\processed\tess\features\OAF_sub_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_sub_ps_spec.npy
OAF_such_ps,ps,0,data\processed\tess\features\OAF_such_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_such_ps_spec.npy
OAF_sure_ps,ps,0,data\processed\tess\features\OAF_sure_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_sure_ps_spec.npy
OAF_take_ps,ps,0,data\processed\tess\features\OAF_take_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_take_ps_spec.npy
OAF_talk_ps,ps,0,data\processed\tess\features\OAF_talk_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_talk_ps_spec.npy
OAF_tape_ps,ps,0,data\processed\tess\features\OAF_tape_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_tape_ps_spec.npy
OAF_team_ps,ps,0,data\processed\tess\features\OAF_team_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_team_ps_spec.npy
OAF_tell_ps,ps,0,data\processed\tess\features\OAF_tell_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_tell_ps_spec.npy
OAF_thin_ps,ps,0,data\processed\tess\features\OAF_thin_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_thin_ps_spec.npy
OAF_third_ps,ps,0,data\processed\tess\features\OAF_third_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_third_ps_spec.npy
OAF_thought_ps,ps,0,data\processed\tess\features\OAF_thought_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_thought_ps_spec.npy
OAF_thumb_ps,ps,0,data\processed\tess\features\OAF_thumb_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_thumb_ps_spec.npy
OAF_time_ps,ps,0,data\processed\tess\features\OAF_time_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_time_ps_spec.npy
OAF_tip_ps,ps,0,data\processed\tess\features\OAF_tip_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_tip_ps_spec.npy
OAF_tire_ps,ps,0,data\processed\tess\features\OAF_tire_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_tire_ps_spec.npy
OAF_ton_ps,ps,0,data\processed\tess\features\OAF_ton_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_ton_ps_spec.npy
OAF_tool_ps,ps,0,data\processed\tess\features\OAF_tool_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_tool_ps_spec.npy
OAF_tough_ps,ps,0,data\processed\tess\features\OAF_tough_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_tough_ps_spec.npy
OAF_turn_ps,ps,0,data\processed\tess\features\OAF_turn_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_turn_ps_spec.npy
OAF_vine_ps,ps,0,data\processed\tess\features\OAF_vine_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_vine_ps_spec.npy
OAF_voice_ps,ps,0,data\processed\tess\features\OAF_voice_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_voice_ps_spec.npy
OAF_void_ps,ps,0,data\processed\tess\features\OAF_void_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_void_ps_spec.npy
OAF_vote_ps,ps,0,data\processed\tess\features\OAF_vote_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_vote_ps_spec.npy
OAF_wag_ps,ps,0,data\processed\tess\features\OAF_wag_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_wag_ps_spec.npy
OAF_walk_ps,ps,0,data\processed\tess\features\OAF_walk_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_walk_ps_spec.npy
OAF_wash_ps,ps,0,data\processed\tess\features\OAF_wash_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_wash_ps_spec.npy
OAF_week_ps,ps,0,data\processed\tess\features\OAF_week_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_week_ps_spec.npy
OAF_wheat_ps,ps,0,data\processed\tess\features\OAF_wheat_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_wheat_ps_spec.npy
OAF_when_ps,ps,0,data\processed\tess\features\OAF_when_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_when_ps_spec.npy
OAF_which_ps,ps,0,data\processed\tess\features\OAF_which_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_which_ps_spec.npy
OAF_whip_ps,ps,0,data\processed\tess\features\OAF_whip_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_whip_ps_spec.npy
OAF_white_ps,ps,0,data\processed\tess\features\OAF_white_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_white_ps_spec.npy
OAF_wife_ps,ps,0,data\processed\tess\features\OAF_wife_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_wife_ps_spec.npy
OAF_wire_ps,ps,0,data\processed\tess\features\OAF_wire_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_wire_ps_spec.npy
OAF_witch_ps,ps,0,data\processed\tess\features\OAF_witch_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_witch_ps_spec.npy
OAF_yearn_ps,ps,0,data\processed\tess\features\OAF_yearn_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_yearn_ps_spec.npy
OAF_yes_ps,ps,0,data\processed\tess\features\OAF_yes_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_yes_ps_spec.npy
OAF_young_ps,ps,0,data\processed\tess\features\OAF_young_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_young_ps_spec.npy
OAF_youth_ps,ps,0,data\processed\tess\features\OAF_youth_ps_mfcc.npy,data\processed\tess\spectrograms\OAF_youth_ps_spec.npy
OAF_back_sad,sad,1,data\processed\tess\features\OAF_back_sad_mfcc.npy,data\processed\tess\spectrograms\OAF_back_sad_spec.npy
OAF_bar_sad,sad,1,data\processed\tess\features\OAF_bar_sad_mfcc.npy,data\processed\tess\spectrograms\OAF_bar_sad_spec.npy
OAF_base_sad,sad,1,data\processed\tess\features\OAF_base_sad_mfcc.npy,data\processed\tess\spectrograms\OAF_base_sad_spec.npy
OAF_bath_sad,sad,1,data\processed\tess\features\OAF_bath_sad_mfcc.npy,data\processed\tess\spectrograms\OAF_bath_sad_spec.npy
OAF_bean_sad,sad,1,data\processed\tess\features\OAF_bean_sad_mfcc.npy,data\processed\tess\spectrograms\OAF_bean_sad_spec.npy
